brand
"Granney 1mg Injection"
"Geone 500mg Injection"
"G Kacin 500mg Injection"
"G Trox TZ 1000mg/125mg Injection"
"Gox CV 1000mg/200mg Injection"
"Goncef 1000mg Injection"
"Gedac 25mg Injection"
"Gettiban-M Injection"
"Gxone 1000mg Injection"
"Greenrab 20mg Injection"
"Glather 75mg Injection"
"Geftrax 500mg Injection"
"Giobact 250mg Injection"
"Giobact 500mg Injection"
"Giother 150mg Injection"
"Giobact S 1000mg/500mg Injection"
"Gocef-S 750 Injection"
"Glomika 250 Injection"
"Giomin 1500mcg Injection"
"Gatrozen 40mg Injection"
"Gesozole 40mg Injection"
"Hcg 5000IU Injection"
"Human Mixtard 70/30 Suspension for Injection 100IU/ml"
"Hepamerz Injection 10ml"
"Human Mixtard 70/30 Suspension for Injection 40IU/ml"
"Human Actrapid 40IU/ml Solution for Injection"
"HUCOG 5000 HP Injection"
"Huminsulin  30/70 100IU/ml Cartridge 3ml"
"Hydrocort 100mg Injection"
"Humalog 100IU/ml Solution for Injection"
"Histoglob Injection 1ml"
"Humalog Mix 25 100IU/ml Cartridge"
"Human Mixtard 50 Injection 40IU/ml"
"Hexaxim Vaccine"
"Hynidase Injection"
"Hydrocortisone Sodium 100mg Injection"
"Huminsulin R 100IU Cartridge"
"Heparin 25000IU Injection"
"Humalog Mix 50 100IU/ml Cartridge"
"Hyalgan Injection"
"Humalog 100IU/ml Kwikpen"
"Huminsulin R 40IU/ml Injection"
"Hemfer 100mg Injection"
"Huminsulin  30/70 Solution for Injection 40IU/ml"
"Humalog Mix 25 Kwikpen 100IU/ml"
"Huminsulin  30/70 Suspension for Injection 100IU/ml"
"Humalog Mix 50 Kwikpen 100IU/ml"
"Huminsulin R 100IU/ml Solution for Injection"
"Human Insulatard 40IU/ml Suspension for Injection"
"HUCOG 10000 HP Injection"
"Headon Injection"
"Histaglobulin Injection"
"Heparin Sodium 5000IU Injection"
"Humog 75 Injection"
"Humog 150 HP Injection"
"Hcg 2000IU Injection"
"Havrix  720 Junior Monodose Vaccine"
"Hepatitis B Injection"
"HI-Cobal Injection"
"Hyalone Injection"
"Hyocimax 20mg Injection"
"H Cort 100mg Injection"
"HB-IV Injection"
"Hyocimax-S Injection 1ml"
"HUCOG 2000 HP Injection"
"Hep Lock Solution"
"Huminsulin N 40IU/ml Injection"
"HUCOG 5000IU Injection"
"Hepabsv 100IU Injection"
"Hyruan One Injection"
"Hydralazine Hydrochloride 20mg Injection"
"Hyoscine Bromide 20mg Injection"
"Humog 75 HP Injection"
"Huminsulin  50/50 Suspension for Injection 40IU/ml"
"Hytasone Injection"
"Hmg SP 75IU Injection"
"Hepafresh Injection"
"Hep 25 Injection"
"Humog 150 Injection"
"Humstard 30/70 Injection 40IU/ml"
"Hcg SP 10000IU Injection"
"Hylasto One Injection"
"Humalog 200IU/ml Kwikpen"
"Humatrope 36IU Injection"
"Humarap 40IU/ml Injection"
"HA Kem 8mg Injection"
"Hycort 100mg Injection"
"Halonix Injection"
"Hemsyl 125mg Injection"
"Hervycta 440 + Injection"
"Hepatitis B Vaccine Pediatric"
"Hydrocort Injection"
"HB Ford Injection"
"Huminsulin N 100IU/ml Injection"
"Hosit 500mcg Injection"
"Huminsulin N 100IU/ml Cartridge"
"HEPABIG 100 IU INJECTION"
"Heparel 100IU Injection"
"Hepagard  Injection"
"HB 29 100mg/5ml Injection"
"Huminsulin  50/50 Injection 100IU/ml"
"Hemostat 125mg Injection"
"Hyalosyn 20mg Injection"
"Hamsyl Injection"
"Hepatic 5mg Injection"
"Halaven 1mg Injection"
"Haem UP 20mg Injection"
"Herclon Injection"
"Homisure Plus Injection"
"Hepawin 5gm Injection"
"Hetparin 40mg Injection"
"Hospisone 40 Injection"
"Hertraz 440mg Injection"
"Hald 100mg Injection"
"Hyruan Injection"
"Halonix One 1% Injection"
"Human Monotard 40IU/ml Injection"
"Hospitaz 1000mg/125mg Injection"
"Halonix One Injection"
"Hekortin 100mg Injection"
"Hamostat 500mg Injection"
"Holoxan 1gm Injection"
"Hypnodate Injection"
"Happi 20mg Injection"
"Humatrope 18IU Injection"
"HUCOG 10000IU Injection"
"Hydro 100mg Injection"
"Hyorth 20mg Injection"
"H-Progest 500 Injection"
"Hetparin 60mg Injection"
"Hepaglan 25000IU Injection"
"Hyorth XL 8mg Injection"
"Hersima 440mg Injection"
"HIBOR 3500 IU INJECTION"
"Havrix  1440IU Injection"
"Holoxan 100mg/2gm Injection"
"Humunis 5000IU Injection"
"Hopstin 1Million IU Injection"
"Hep 5 Injection"
"Hylcoba 500mcg Injection"
"Hyospan 20mg Injection"
"Havglo 600mg Injection"
"Histac 50mg Injection 2ml"
"Hicoly 2Million IU Injection"
"Hallo-LA Injection"
"Het 84.7mg/25.3mg Injection"
"Hinex 1500 Injection"
"Hydrolin 100mg Injection"
"Heparin Sodium 10000 IU Injection"
"Hermab 440mg Injection"
"Human Mixact 30/70 Injection 40IU/ml"
"Hepaglob 100IU Injection"
"Hemazide Injection"
"Hyponat 20mg Injection"
"Healon 10mg Injection"
"Hylorase 1500IU Injection"
"Hospimycin 500mg Injection"
"Hyprovan 200 Injection"
"Hib Pro 10mcg Injection"
"Hicoly 1Million IU Injection"
"Hyruan Plus Solution for Injection"
"HAMOSTAT 5 GM INJECTION"
"Heplofit 500mg Injection"
"HI Cort 100mg Injection"
"Hemic-OD Injection"
"Huelin Injection"
"Hepabig 200IU Injection"
"Hicoly 4.5MIU Injection"
"Hipoly-B Injection"
"Hertraz 150mg Injection"
"Hepashield 20mcg Vaccine"
"Humosar HP 5000IU Injection"
"Hepaglan 5000IU Injection"
"Hyalvisc Injection"
"Hiberix 0.033mg Injection"
"HS 100mg Powder for Injection"
"Hpg Depot 500mg Injection"
"Hyvisc 10mg Injection"
"HB Vac 10mcg Injection"
"Hepacure 5gm Injection"
"Hepavit LP 5gm Injection"
"Hetexone 1000mg Injection"
"H Parin 40mg Injection"
"Hald 200mg Injection"
"Hygest 500mg Injection"
"Humogen-BCG 40mg Injection"
"Hisone 100mg Injection"
"H.B. Rise Injection"
"Human Insunorm 40IU/ml Injection"
"HUCOG 2000IU Injection"
"Hopstin Forte 2Million IU Injection"
"Hars K 10mg Injection"
"Hibe Vaccine Combipack (Each 0.5ml)"
"Hemer 1 GM Injection"
"Hyprosafe 500mg Injection"
"Hopstin Injection"
"Hitman-Nx 250mg Injection"
"Hydroxy 500mg Injection"
"Hynov 8mg Injection"
"Hatch B12 Injection"
"Hydroport 500mg Injection"
"Hyprosol Injection"
"Hytos 1500mg Injection"
"HY Gest 500mg Injection"
"Hicoly 3 MIU Injection"
"Hycoson 100mg Injection"
"HB Hep 25000IU Injection"
"Hydrotisone 100mg Injection"
"Human Monotard 100IU/ml Injection"
"Hpgest 500mg Injection"
"Hospitaz Injection"
"Hcg SP 5000IU Injection"
"Hypro 10mg Injection"
"Huch D3 Injection"
"H Bigg 100IU Injection"
"Hicef S 1000mg/500mg Injection"
"Hyosil 20mg Injection"
"Hibor 2500IU Injection"
"Hypro Melt 200mg Injection"
"Hyopt Plus 14mg Injection"
"H Stat 250mg Injection"
"Hilsone Injection"
"Homocet Injection"
"Hatcef Injection"
"Herclon 150mg Injection"
"Heprin 5000IU Injection"
"Hyprocap 500 Injection"
"Hepadot Injection"
"Hosither 150mg Injection"
"Hypetrone 500mg Injection"
"Hydro N 500mg Injection"
"Hnd 50 Injection"
"Heparen 5000IU Injection"
"Hyprogest 500mg Injection"
"Hephenz 5000IU Injection"
"Hepanox 40mg Injection"
"Humegon 75IU Injection"
"H Cobal 1500mcg Injection"
"Halow LA Injection"
"Hbclin 600mg/4ml Injection"
"Hicef 1000mg Injection"
"Huch Injection"
"Hiscob-C Injection"
"Hyprolix 500mg Injection"
"Hersima 150mg Injection"
"HB Meth 40mg Injection"
"Hijest 250 Injection"
"Haemaze Forte Injection"
"Hynot 40mg Injection"
"Hepasyn 5gm Injection"
"Hemoklip Injection"
"Hyflex Injection"
"Hikin Injection"
"Herzovir 500mg Injection"
"Hepagen Plus 100mcg Injection"
"Holoxan Uromitexan 200mg/1gm Injection"
"Haltax 500mg Injection"
"Hervycta 150 + Injection"
"Hydroids Injection"
"Human Fastact 40IU/ml Injection"
"Hepb 100mcg Injection"
"Hemoford Injection"
"H 2 T-Active Injection"
"Hepaglob 200IU Injection"
"Hepateez 5gm Injection"
"Haemstat 0.75mg Injection"
"HEPALIM 25000IU INJECTION"
"HB Vac 20mcg Injection"
"Hycorlin Injection"
"Hsn L 5gm Injection"
"Haemset 250mg Injection"
"Hepagen Plus 200mcg Injection"
"Hyglow 600mg Injection"
"Hemotag 100mg Injection"
"Halcef-S 1.5g Injection"
"Heppacine B 20mcg Injection"
"Herticad 440mg Injection"
"Hitcef-S 375 Injection"
"Herfem S 100mg Injection"
"Hypro 200mg Injection"
"Hpzone 500mg Injection"
"Hinex 500mg Injection"
"Himero Injection"
"Hydrochem 100 Injection"
"Heprin 25000IU Injection"
"HAVpur Junior Vaccine"
"Human Rapidica 40IU/ml Injection"
"Hepajet 5000mg Injection"
"Hepabrex 5gm Injection"
"HBHep 5000/5ml Injection"
"Hepashield 20mcg Injection"
"Hexzone 1gm Injection"
"Herpavir Injection"
"Helirab 20mg Injection"
"Holoxan 500mg Injection"
"Hermab 150mg Injection"
"Hdcort 100mg Injection"
"Haemaday 100mg Injection"
"Hospicin B 50mg Injection"
"Heptamet Injection"
"Hocef 500mg Injection"
"Hopein 1000mg Injection"
"Hbnem 1gm Injection"
"Hemadex 100mg Injection"
"HP 100mg Injection"
"Hydepot 500mg Injection"
"Hallo 5mg Injection"
"Huntred 20mg Injection"
"Hemostic 500mg Injection"
"Human Interact 40IU/ml Injection"
"Htrop 5000IU Injection"
"Htrop 2000IU Injection"
"Hidec 50mg Injection"
"Horosis 50mg Injection"
"Homogest 500mg Injection"
"Hicefur 1500 Injection"
"Hyprogest 200mg Injection"
"Honvan MT 300mg Injection"
"Hinex 1000mg Injection"
"Humaject R 100IU/ml Injection"
"H Parin 60mg Injection"
"Hebexglob 100IU Injection"
"Hoydetain 1mg Injection"
"Henopar Injection"
"Humenotropin HP 75IU Injection"
"Hinex S 250mg/125mg Injection"
"Hb-12 100mg Injection"
"Hive 20 Injection"
"HAXONE 1 GM INJECTION"
"Hyperdol 50mg Injection"
"Hospicasp 70mg Injection"
"Humosar HP 10000IU Injection"
"Hbcila 1gm Injection"
"Heamobus 125mg Injection"
"Hernmp 50mg Injection"
"HB Meth 500mg Injection"
"Halow Injection"
"Hospicasp 50mg Injection"
"Hemral 100mg Injection"
"Human Zinulin 40IU/ml Injection"
"HB Meth 1gm Injection"
"Heptra Infusion"
"Hpg Depot 250mg Injection"
"Hilcort 40 Injection"
"Hixon 500mg Injection"
"Hyvisc Plus Injection"
"HC-Cort Injection"
"Hepahill 5gm Injection"
"Hazcob 2500mcg Injection"
"Hippocef 1.5gm Injection"
"Hooky 75mg Injection"
"Halzone-S 1.5gm Injection"
"HI-Cebo Injection"
"Himolan 125mg Injection"
"Hitrex 50mg Injection"
"Hilgestrone 200mg Injection"
"Hyomore 20mg Injection"
"HT Blok 2mg Injection"
"Hidec 25mg Injection"
"Humanext N 40IU/ml Injection"
"Hexzone-SB 1.5gm Injection"
"H Prolong 500mg Injection"
"Haemo S 20mg Injection"
"Hazpan 40mg Injection"
"Hepfer 20mg Injection"
"Hys 100 Injection"
"Hiscob Injection"
"HY Ther 150mg Injection"
"Herquelen-SB 1500mg Injection"
"Hyopil 20mg Injection"
"HEPAREN 25000IU INJECTION"
"Hepatag 25000IU Injection"
"Hicolist 2M Injection"
"Heampro 100mg Injection"
"Hydronate 100mg Injection"
"HG Cef 1000mg Injection"
"HETHIN F 1000IU INJECTION"
"Humaject 100IU/ml Injection"
"HC-Cort 200 Injection"
"Hycep Injection"
"Hogest 500 Injection"
"Hitrex 15mg Injection"
"Hyoswift 20mg Injection"
"Hbclin Injection"
"Hydromaxx 100mg Injection"
"Hepanox 60mg Injection"
"Hibor 5000IU Injection"
"Hemchek 125mg Injection"
"Haltax 1gm Injection"
"Hepip-T Injection"
"Hatch-C Combipack Injection"
"Hepcin Injection"
"His Til 100mg Injection"
"Huchogon 5000IU Injection"
"Hipan 40mg Injection"
"HEPALIM 5000IU INJECTION"
"HB Care 100mg Injection"
"Htrop 10000IU Injection"
"H Parin 20mg Injection"
"Hepa Nxt 5gm Injection"
"Hicolist 1 MIU Injection"
"Hipoliv 5gm Injection"
"Hydro N 250mg Injection"
"Hbtaz 4.5gm Injection"
"Hibor 7500IU Injection"
"Hypron Depot 500mg Injection"
"Humclid 600mg Injection"
"Himaxone 1000mg Injection"
"Hyomide Injection"
"Hemobit XT 100mg Injection"
"Hergest Injection"
"Hyprocap 250mg Injection"
"Haxone 500mg Injection"
"Hepili 5gm Injection"
"Helkoss 25mg Injection"
"Hnd 25mg Injection"
"Hatch Injection"
"Hgcef S 1000mg/500mg Injection"
"Hyprosafe 250mg Injection"
"Hynees 10mg Injection"
"Hicam 20mg Injection"
"Hipen Clav 1.2gm Injection"
"Heamaton 100mg Injection"
"Hyprogest 250mg Injection"
"Hixon T 1000mg/125mg Injection"
"H2Loc 40mg Injection"
"HB Zone SB 1000mg/500mg Injection"
"Hymelose Injection"
"HY Ron 100mg Injection"
"HB Meth 125mg Injection"
"Hetmor 5mg Injection"
"Hemifill 50mg Injection"
"Himtaz 4000mg/500mg Injection"
"Hicef T 250mg/31.25mg Injection"
"Habicob Plus Injection"
"HB Zone 1000mg Injection"
"Hbwell 100mg Injection"
"Henpra 40mg Injection"
"Hituf 4.5 Injection"
"Hexamic Injection"
"Hemklot 500mg Injection"
"Hucrogon 5000IU Injection"
"Himaxone S 1000mg/500mg Injection"
"Hikomox-CV Injection"
"Hyfipime TZ 1000mg/125mg Injection"
"Hicef T 1000 mg/125 mg Injection"
"Hergest 200mg Injection"
"Hydepot 250mg Injection"
"Hinex 250mg Injection"
"HI-Tizzy Injection"
"Hepanate 5gm Injection"
"Hestron 250mg Injection"
"Hicefur 750 Injection"
"Herquelen 1000mg Injection"
"HEP-ZO 5gm Injection"
"Haxel 1000mg/200mg Injection"
"Hoptaz 4.5gm Injection"
"Hilfer-S Injection"
"Hamik 500mg Injection"
"Hestron 500mg Injection"
"Harmolone 50mg Injection"
"Hensal 500mg/500mg Injection"
"Hubcef 500 Injection"
"Hilpan 40mg Injection"
"Hygest 250mg Injection"
"Hinex XP 1000mg/125mg Injection"
"Hinex S 1000mg/500mg Injection"
"Hinex XP 500mg/62.5mg Injection"
"Holoxan Uromitexan comb pack injection"
"Hezot T 1000mg/125mg Injection"
"Hixon 1000mg Injection"
"HGP 250mg Injection"
"Haxone-S 1.5gm Injection"
"Hzg 5000IU Injection"
"Hazcob 1500mcg Injection"
"HEXTRADOL 100 MG INJECTION"
"Hyacan 100mg Injection"
"Hemovex 100mg Injection"
"Haemogain 100mg Injection"
"Hippocef 750mg Injection"
"Hofenac 75mg Injection"
"Halpan 40mg Injection"
"HY Gest 250mg Injection"
"HP 200mg Injection"
"Hixpoly 5L Injection"
"Helicorab 20 Injection"
"H Parin 80mg Injection"
"Hyprotis 500mg Injection"
"Heton L 5mg Injection"
"Hydrodec H 500mg Injection"
"Heof Injection"
"Hifem 500mg Injection"
"Haemeron Injection"
"Humenotropin HP 150IU Injection"
"Hydroport 250mg Injection"
"Halpen 1000mg Injection"
"Hyprolix 250mg Injection"
"Hef 500mg Injection"
"Hecef 1000 Injection"
"Hitram 50mg Injection"
"Hazdox K 75mg Injection"
"Hiclair 150mg Injection"
"Hidime 1gm Injection"
"Hytrek 1000mg Injection"
"Hypa 40mg Injection"
"Higo 2mg Injection"
"Horosis 25mg Injection"
"Hyocort 100mg Injection"
"Healzone CF 1000mg/500mg Injection"
"Hydec 50mg Injection"
"Hitcef 500 Injection"
"Hytrek S 1000mg/500mg Injection"
"Hoscob Plus Injection"
"HG Fer 5mg Injection"
"Hosiclav 1000mg/200mg Injection"
"Hyss Injection"
"Hippoclav 1000 mg/200 mg Injection"
"HGP 500mg Injection"
"Hexzone-SB 375mg Injection"
"Healzone 500mg Injection"
"Healzone 250mg Injection"
"Hydronate 200mg Injection"
"Hocef S 1000mg/500mg Injection"
"Hitcef 1gm Injection"
"Hyfipime 250mg Injection"
"Hanucef 1gm Injection"
"Heof 100mg Injection"
"Hemifill Injection"
"Hadran 20mg Injection"
"Hemstop-T Injection"
"Hexim 1500mg Injection"
"Hether 150mg Injection"
"Heptomed 5gm Injection"
"HB-Delite Injection"
"Hepazorb 5gm Injection"
"Haemomag 50mg Injection"
"Hubcef 1000 Injection"
"Hixon 250mg Injection"
"Hitcef 250 Injection"
"Hazrab 20mg Injection"
"Habitron 2mg Injection"
"Heltaz 4000mg/500mg Injection"
"Haledol 100mg Injection"
"Hawkster 1gm Injection"
"Hepcinix 50mcg Injection"
"Hysafe 500 Injection"
"Hydol 100mg Injection"
"HG Cef 250mg Injection"
"Haxone-T 562.5 Injection"
"Hytrek 250mg Injection"
"Hospisunate 60mg Injection"
"Haltax 250mg Injection"
"Hibactum 4000mg/500mg Injection"
"Hifi 1000mg Injection"
"Hoxapip T 4000mg/500mg Injection"
"Hypan 40mg Injection"
"Hypron 250mg Injection"
"Hernmp 100mg Injection"
"Hepapic 5gm Injection"
"Hydime 1000mg Injection"
"HY-Femran 500 Injection"
"Hefozon SB 1000mg/500mg Injection"
"Hbnem 500mg Injection"
"Herfem S 50mg Injection"
"Hotpan 40mg Injection"
"Hezot 1000mg Injection"
"Hamik 100mg Injection"
"Hepxure Injection"
"Hocef 1000mg Injection"
"Haxone-T 1.125gm Injection"
"Haxone S 125mg/62.5mg Injection"
"Hikopan 40 Injection"
"Honset 50mg Injection"
"Hydowat 500 Injection"
"Haltax S Injection"
"Hanuzid 500mg Injection"
"Hyprogres 500mg Injection"
"Hiprogres 100mg Injection"
"Hikacin 500mg Injection"
"Hixon S 250mg/125mg Injection"
"HI Tron 2mg Injection"
"Habitrex S 1000mg/500mg Injection"
"Hixon S 1000mg/500mg Injection"
"Heda 100mg Injection"
"Haxone 250mg Injection"
"HAXONE S  INJECTION 1000 MG/500 MG"
"Hepaswiss 25000IU Injection"
"Hergest 100mg Injection"
"Hoscob 1500mcg Injection"
"Hitcef-S 1500 Injection"
"Hilsone 125 Injection"
"Holomik 250mg Injection"
"Hyprogest 100mg Injection"
"Heof 200mg Injection"
"Hyozen 20mg Injection"
"Hikxum 500mg Injection"
"Hazpred 40mg Injection"
"Heltaz 1000mg/225mg Injection"
"Hixon 2000mg Injection"
"Haxone-S 375mg Injection"
"Hydrodec H 250mg Injection"
"Harmolone 25mg Injection"
"Hpgest 250mg Injection"
"Habicin 100mg Injection"
"Hep-Pep 5gm Injection"
"Haemokinase Injection"
"Hanuzid 250mg Injection"
"Haldotram 100mg Injection"
"Htpip Tzb 4000mg/500mg Injection"
"Healzone S 250mg/125mg Injection"
"Hadcef T 1000mg/125mg Injection"
"Hinex S 500mg/250mg Injection"
"Hdec 25mg Injection"
"Hytrek S 250mg/125mg Injection"
"Hyceft 1500mg Injection"
"Haxone 1000mg Injection"
"Hadcef 250mg Injection"
"Hoscob 2500mcg Injection"
"Hyprogres 250mg Injection"
"Hysafe 250 Injection"
"Haemsafe 100mg Injection"
"Healthcin 100mg Injection"
"Hoxanerve 2500mcg Injection"
"Hubcef-S 375 Injection"
"Honset 25mg Injection"
"Hefti AR 60mg Injection"
"Habitrex 1000mg Injection"
"Hydime 250mg Injection"
"HB Clav 1000mg/200mg Injection"
"Hamik 250mg Injection"
"Hyprotis 250mg Injection"
"Hifi T 1000mg/125mg Injection"
"Himdec 25mg Injection"
"Helvance 500mg Injection"
"Hardiv P 25mg/75mg Injection"
"Hemclav IV 1000mg/200mg Injection"
"Hanucef 250mg Injection"
"Hepokcin CLV 1000mg/200mg Injection"
"Hefozone SB 1000mg/500mg Injection"
"Huchogon 2000IU Injection"
"Hef 1000mg Injection"
"Hytram 100mg Injection"
"Healzone XP 250mg/31.25mg Injection"
"Hoxi 1.5gm Injection"
"Hoslin 4000mg/500mg Injection"
"Hitum S 1000mg/500mg Injection"
"Hitcef-T Injection"
"Herquelen 500mg Injection"
"Hefti 150mg Injection"
"Hydrovib 100mg Injection"
"Hymoxy CV 1000mg/200mg Injection"
"Herquelen-TZ 1.125gm Injection"
"Holomik 100mg Injection"
"Hanuzid 1000mg Injection"
"Healzone S 500mg/250mg Injection"
"Healcer 40mg Injection"
"Healthcin 250mg Injection"
"Holomik 500mg Injection"
"Hyprocap 250 Injection"
"Himpenam 1000mg Injection"
"Herquelen-TZ 281.25mg Injection"
"Herquelen-SB 375mg Injection"
"Hydec 25mg Injection"
"Hosik 500mg Injection"
"Hosik 250mg Injection"
"Hocef 250mg Injection"
"Helimic 250mg Injection"
"Hitcef-S 750 Injection"
"Hitbactum 500mg/500mg Injection"
"Hixone 1000mg Injection"
"Healzone XP 1000mg/125mg Injection"
"Hadcef 1000mg Injection"
"Hadcef 500mg Injection"
"Hadcef-S Injection"
"Hifi S 1000mg/500mg Injection"
"Hydrocon 100mg Injection"
"Himdec 50mg Injection"
"Herquelen 250mg Injection"
"Hgiclav 1000mg/200mg Injection"
"Hocef S 250mg/125mg Injection"
"Hubcef 250mg Injection"
"Hitbactum 1000mg/500mg Injection"
"Huchogon 10000IU Injection"
"Hef 125mg Injection"
"Hezot T 250mg/31.25mg Injection"
"Hixone 250mg Injection"
"Healthcin 500mg Injection"
"Hoxi 750mg Injection"
"Hoxanerve 500mcg Injection"
"Helicoset Injection"
"Hubacef 1000 Injection"
"Hyceft 750mg Injection"
"Habicin 500mg Injection"
"Haxone T 250mg/31.25mg Injection"
"Helicef 1000mg Injection"
"Hubacin 500mg Injection"
"Hosik 100mg Injection"
"Hocef T 1000mg/125mg Injection"
"Hezot 250mg Injection"
"Hitbactum 1000mg/1000mg Injection"
"Haldotram 50mg Injection"
"Hifem 250mg Injection"
"Hilsone 1000mg Injection"
"Hiclav CV 1000mg/200mg Injection"
"Hencid 20mg Injection"
"Hifein 75mg Injection"
"Hdec 50mg Injection"
"Hifecon 75mg Injection"
"Hubacef-S Injection"
"Hubazon-S Injection"
"Heltaz 2000mg/500mg Injection"
"Hillclav 1000mg/200mg Injection"
"Healzone 125mg Injection"
"Healzone 1000mg Injection"
"Healzone S 1000mg/500mg Injection"
"Hinex XP 250mg/31.5mg Injection"
"Insuman Comb 25 Injection"
"Influenza Injection"
"Influvac Tetra 2022 Vaccine"
"Influvac 2020/2021 Vaccine"
"Infanrix Hexa Vaccine"
"Invanz 1gm Injection"
"Isofer Injection"
"Influvac Tetra 2021/2022 Vaccine"
"Influgen Vaccine"
"Insuman Rapid 100IU/ml Solution for Injection"
"Imax-S Injection"
"Insuman Comb 50 100IU Cartridge 3 ml"
"Insugen 30/70 100IU Refil Cartridge"
"Insugen-R 40IU/ml Solution for Injection"
"Intacept 50mg Injection"
"Insulin (Nnd) 40IU/ml Injection"
"Insulatard HM 100IU/ml Penfill"
"Isolin 2mg Injection"
"Insugen-R 100IU/ml Refil"
"Imferon 50mg Injection"
"Ivepred 40mg Injection"
"Influvac Tetra 2020/2021 Vaccine"
"Intaglob 16.5% Injection"
"Insugen 30/70 Injection 100IU/ml"
"Insugen 30/70 Solution for Injection 40IU/ml"
"Insugen 50/50 Injection 100IU/ml"
"Insulin 40IU/ml Injection"
"Influvac Tetra 2022/2023 Vaccine"
"Infimab Injection"
"Ivf M  150IU Injection"
"Intacef Tazo 3000 mg/375 mg Injection"
"Injek 1mg Injection"
"Infanrix Vaccine"
"Imicrit 500 mg/500 mg Injection"
"Insugen-N 40IU/ml Injection"
"Insulatard 100IU/ml Flexpen"
"I Nem 500mg/500mg Injection"
"Inceptova HCG 5000IU Injection"
"Icikinase 1.5MIU Injection"
"Inac 75mg Injection"
"IVF M  75IU INJECTION"
"Insuman 25/75 Suspension for Injection 40IU/ml"
"Ivf C 5000IU Injection"
"Irohigh Injection"
"Inoject 250mg Injection"
"Ivepred 500mg Injection"
"Imovax Polio Vaccine"
"Intacept 25 Solution for Injection"
"Injek 10mg Injection"
"Imicrit 1000 mg/1000 mg Injection"
"Imicrit 250mg/250mg Injection"
"Imferon S 20mg Injection"
"ICUBAC 1000 MG INJECTION"
"Ivimicin 500mg Injection"
"Influvac 2015/2016 Vaccine"
"Ivepred 1000mg Injection"
"Irozorb S 5 Injection"
"Intalfa 3miu Injection"
"Insugen 50/50 Injection 40IU/ml"
"Intagesic 75mg Injection"
"Invega Sustenna 150mg Injection"
"Irinotel 100mg Injection"
"Ixza 1000mg Injection"
"Iminza 100mg Injection"
"Imfinzi Injection"
"Iletin NPH 40IU/ml Injection"
"Ime Cila 500mg/500mg Injection"
"Insugen-R 100IU/ml Solution for Injection"
"Ivepred 125mg Injection"
"Intiflo 20mg Injection"
"Intaferon Injection"
"Indirab 2.5IU Injection"
"Inceptova HMG Injection"
"I-key 100 Injection"
"Irnocam 100mg Injection"
"Ifimol Injection"
"Imefic Plus 1gm Injection"
"Insuman Rapid 40IU/ml Solution for Injection"
"Iviglob EX 5gm Injection"
"Ivcros 100mg/5ml Injection"
"Invega Sustenna 75mg Injection"
"Insugen-N 100IU/ml Refil Injection"
"Ibivac Injection"
"Injicort 40mg Injection"
"Indifol 500 Injection"
"IMINEM 500MG/500MG INJECTION"
"Immuno Rho 300mcg Injection"
"Invega Sustenna 100mg Injection"
"I RUN 50mg Injection"
"Intaxel 260mg Injection"
"Insugen-N 100IU/ml Injection"
"Intapime TZ 1000mg/125mg Injection"
"Insuman Basal 40IU/ml Injection"
"Inceptova FSH Injection"
"Izone S 1000 mg/500 mg Injection"
"Imijet 500mg Injection"
"Inocobal Plus Injection"
"Imumax 300mcg Injection"
"Imicelum 500 mg/500 mg Injection"
"Iviglob EX 1gm Injection"
"Imilan 500mg/500mg Injection"
"Icubac 500mg Injection"
"Idromet 6mg Injection"
"Indo 1mg Injection"
"Idrofos 3 Injection"
"Intacorlin 100mg Injection"
"Iron S 20mg Injection"
"Icl 1Million IU Injection"
"Inceptova HCG 10000IU Injection"
"I Stat 500mg/500mg Injection"
"Ibidarb 40mcg Injection"
"IV Fer 100mg Injection"
"Inac 25mg Injection"
"Intax 1000mg Injection"
"Iritero 100 Injection"
"Intas Hmg 75I.U Injection"
"Imiren 500 mg/500 mg Injection"
"Imualfa 1.6mg Injection"
"Intensic 100mg Injection"
"Icupen 500mg Injection"
"Infanrix Injection"
"Irofer S 20mg Injection"
"Iszu Forte 1000mg/500mg Injection"
"IDROFOS 1 MG INJECTION"
"Indifol 100 Injection"
"Ixza 500mg Injection"
"Insulatard HM 100IU/ml Cartridge"
"Icod 50 Injection"
"Iron UP Plus Injection"
"Imilastin 500 mg/500 mg Injection"
"Intamox D Injection"
"Intas Hcg 5000IU Injection"
"Intavisc Injection"
"INNOHEP 4500 IU INJECTION"
"Intalfa 5Million IU Injection"
"Intas Hcg 10000IU Injection"
"INFUNOR 2MG INJECTION"
"Ifex M Injection"
"Insulatard NOVOLET 100IU Suspension for Injection"
"Imupeg 6mg Injection"
"Intaxel 100mg Injection"
"Irozorb S 50mg Injection"
"Intavisc PF Injection"
"Isv 4mg Injection"
"Icin 500mg Injection"
"Intrapam 1000mg Injection"
"Idiazepam 2 Injection"
"Instavil 22.75mg Injection"
"Itocin 5IU Injection"
"Irinotel 40mg Injection"
"Ifoxan + Mesna Injection"
"Ibitig 50mg Injection"
"Imi Cila 500 mg/500 mg Injection"
"Icufos 4gm Injection"
"Ipoget 1gm Injection"
"Ifomid M 1G Injection"
"Inducent 75IU Injection"
"I Zone S 1000mg/500mg Injection"
"Integrol 100mg Injection"
"Imutrex 15mg Injection"
"Ivipara Injection"
"Intas Hmg 150I.U Injection"
